,Image Name,Acc,F1,Jaccard,Recall,Precision
138,ISIC_0027562.jpg,0.866943359375,0.9228755395174414,0.8567956381790711,0.9910905947835338,0.8634460387600748
139,ISIC_0000479.jpg,0.8921051025390625,0.937092426358727,0.8816311498736127,0.9898693731792125,0.8896584344065678
140,ISIC_0000446.jpg,0.956512451171875,0.976746842465977,0.9545505286491142,0.9950461308286925,0.9591084619205563
141,ISIC_0029745.jpg,0.9487457275390625,0.9714862949160888,0.9445535729023952,0.9927653151511997,0.9511003257762117
142,ISIC_0028872.jpg,0.953765869140625,0.9758761803156001,0.95288886124759,0.9959049692872697,0.9566371128871128
143,ISIC_0030133.jpg,0.903076171875,0.9426942369456173,0.8916003959179494,0.9887772289407445,0.9007154555641755
144,ISIC_0033456.jpg,0.8981781005859375,0.9253086488846106,0.8609994375820192,0.9733663016601908,0.8817731888386381
145,ISIC_0011095.jpg,0.915313720703125,0.9504508526024461,0.9055801292956788,0.9951206745059916,0.9096190980707121
146,ISIC_0025434.jpg,0.8780517578125,0.8295948827292111,0.7088100269620345,0.9129475808343892,0.7601891289906608
147,ISIC_0010241.jpg,0.9627227783203125,0.9805964814741274,0.9619316233988843,0.9953883612557847,0.9662377911344854
148,ISIC_0011032.jpg,0.93145751953125,0.9556021190796237,0.9149789908013779,0.9919156270518713,0.9218535469107552
149,ISIC_0028393.jpg,0.921417236328125,0.955403533079321,0.9146149382409019,0.991783826543454,0.9215977814160179
150,ISIC_0025807.jpg,0.9445037841796875,0.9608026986539062,0.9245623496225006,0.9603369527749052,0.9612688965085937
151,ISIC_0027216.jpg,0.9407501220703125,0.9667178085009728,0.9355796668657509,0.9944978396966758,0.94044760189447
152,ISIC_0026760.jpg,0.9781951904296875,0.9885832527742937,0.9774242472116023,0.996280193236715,0.9810043287297636
153,ISIC_0028593.jpg,0.8983001708984375,0.944633200142882,0.8950757217971727,0.9938123787383545,0.9000918186423505
154,ISIC_0010942.jpg,0.9240264892578125,0.945912769539949,0.8973761774223468,0.9879731324316965,0.9072873903348824
155,ISIC_0010770.jpg,0.97772216796875,0.9878091548237337,0.9759119631750013,0.9978743863555848,0.9779449450276928
156,ISIC_0029889.jpg,0.916351318359375,0.9414503898323187,0.8893776737428364,0.9846298199365533,0.901898993206188
157,ISIC_0030782.jpg,0.9791412353515625,0.9885808321708115,0.9774195146930078,0.9956755119554427,0.9815865432467403
158,ISIC_0027526.jpg,0.9020233154296875,0.9456634876577165,0.8969275715936817,0.9920106524633822,0.9034537399346765
159,ISIC_0000445.jpg,0.9355926513671875,0.9619335347432023,0.9266589057043073,0.9828609339869522,0.9418787418540169
160,ISIC_0031063.jpg,0.91461181640625,0.9531535151606475,0.910499800079968,0.9910692524633543,0.9180319938076501
161,ISIC_0031266.jpg,0.9359130859375,0.9637980968142326,0.9301257736075065,0.9934431472893012,0.9358710390197359
162,ISIC_0027739.jpg,0.9658050537109375,0.9822234561535715,0.9650678845884059,0.9990479417792193,0.9659562517552345
163,ISIC_0010977.jpg,0.9680328369140625,0.9827499608889327,0.9660849575859612,0.9914605173530927,0.9741911260570048
164,ISIC_0010923.jpg,0.941741943359375,0.9683699506246479,0.9386794725599473,0.9945545818088999,0.9435287280241512
165,ISIC_0026042.jpg,0.849212646484375,0.6651758487497459,0.49832470301553455,0.9132012280212113,0.523101518784972
166,ISIC_0028414.jpg,0.973388671875,0.9854484772632458,0.9713143740645097,0.9959019158121964,0.9752122072860587
